asset_movement_id,asset_number,sub_number,company_code,fiscal_year,depreciation_area,posting_date,acquisition_value,ordinary_depreciation_posted,net_book_value,movement_type
31740,A01328,0,CO03,2024,1,15-07-2024,0,4691.23,,Depreciation
31741,A01330,0,CO03,2024,1,15-07-2024,0,3235.46,,Depreciation
31742,A01331,0,CO01,2024,1,15-07-2024,0,4224.9,,Depreciation
31743,A01333,0,CO01,2024,1,15-07-2024,0,1924.48,,Depreciation
31744,A01337,0,CO01,2024,1,15-07-2024,0,2191.5,,Depreciation
31745,A01338,0,CO03,2024,1,15-07-2024,0,3377.54,,Depreciation
31746,A01339,0,CO03,2024,1,15-07-2024,0,757.01,,Depreciation
31747,A01340,0,CO01,2024,1,15-07-2024,0,1352.59,,Depreciation
31748,A01341,0,CO01,2024,1,15-07-2024,0,1710.57,,Depreciation
31749,A01342,0,CO02,2024,1,15-07-2024,0,1836.81,,Depreciation
31750,A01343,0,CO02,2024,1,15-07-2024,0,2722.27,,Depreciation
31751,A01345,0,CO02,2024,1,15-07-2024,0,4165.42,,Depreciation
31752,A01346,0,CO03,2024,1,15-07-2024,0,374.47,,Depreciation
31753,A01347,0,CO01,2024,1,15-07-2024,0,1493.32,,Depreciation
31754,A01348,0,CO03,2024,1,15-07-2024,0,4131.3,,Depreciation
31755,A01349,0,CO03,2024,1,15-07-2024,0,1423.09,,Depreciation
31756,A01350,0,CO01,2024,1,15-07-2024,0,3094.34,,Depreciation
31757,A01351,0,CO02,2024,1,15-07-2024,0,3162.16,,Depreciation
31758,A01352,0,CO03,2024,1,15-07-2024,0,1288.11,,Depreciation
31759,A01353,0,CO02,2024,1,15-07-2024,0,1330.85,,Depreciation
31760,A01354,0,CO02,2024,1,15-07-2024,0,2793.01,,Depreciation
31761,A01355,0,CO01,2024,1,15-07-2024,0,1569.83,,Depreciation
31762,A01356,0,CO02,2024,1,15-07-2024,0,3683.46,,Depreciation
31763,A01358,0,CO03,2024,1,15-07-2024,0,4996.44,,Depreciation
31764,A01360,0,CO03,2024,1,15-07-2024,0,1563.69,,Depreciation
31765,A01361,0,CO03,2024,1,15-07-2024,0,1434.11,,Depreciation
31766,A01362,0,CO01,2024,1,15-07-2024,0,615.16,,Depreciation
31767,A01363,0,CO01,2024,1,15-07-2024,0,2455.64,,Depreciation
31768,A01364,0,CO01,2024,1,15-07-2024,0,1497.3,,Depreciation
31769,A01365,0,CO02,2024,1,15-07-2024,0,4134.82,,Depreciation
31770,A01366,0,CO02,2024,1,15-07-2024,0,4706.31,,Depreciation
31771,A01368,0,CO02,2024,1,15-07-2024,0,2421.05,,Depreciation
31772,A01370,0,CO03,2024,1,15-07-2024,0,885.84,,Depreciation
31773,A01371,0,CO02,2024,1,15-07-2024,0,1871.04,,Depreciation
31774,A01372,0,CO01,2024,1,15-07-2024,0,2590.81,,Depreciation
31775,A01373,0,CO01,2024,1,15-07-2024,0,2818.48,,Depreciation
31776,A01374,0,CO02,2024,1,15-07-2024,0,1887.23,,Depreciation
31777,A01375,0,CO01,2024,1,15-07-2024,0,1281.51,,Depreciation
31778,A01376,0,CO02,2024,1,15-07-2024,0,1084.76,,Depreciation
31779,A01378,0,CO01,2024,1,15-07-2024,0,763.74,,Depreciation
31780,A01379,0,CO02,2024,1,15-07-2024,0,1113.88,,Depreciation
31781,A01382,0,CO02,2024,1,15-07-2024,0,4099.7,,Depreciation
31782,A01383,0,CO02,2024,1,15-07-2024,0,2507.85,,Depreciation
31783,A01384,0,CO03,2024,1,15-07-2024,0,3153.04,,Depreciation
31784,A01386,0,CO03,2024,1,15-07-2024,0,407.06,,Depreciation
31785,A01387,0,CO03,2024,1,15-07-2024,0,817.68,,Depreciation
31786,A01389,0,CO01,2024,1,15-07-2024,0,1813.67,,Depreciation
31787,A01390,0,CO02,2024,1,15-07-2024,0,109.39,,Depreciation
31788,A01391,0,CO01,2024,1,15-07-2024,0,302.78,,Depreciation
31789,A01392,0,CO02,2024,1,15-07-2024,0,4692.4,,Depreciation
31790,A01393,0,CO02,2024,1,15-07-2024,0,2444.47,,Depreciation
31791,A01395,0,CO02,2024,1,15-07-2024,0,1625.07,,Depreciation
31792,A01396,0,CO03,2024,1,15-07-2024,0,1593.19,,Depreciation
31793,A01397,0,CO02,2024,1,15-07-2024,0,619.57,,Depreciation
31794,A01398,0,CO03,2024,1,15-07-2024,0,3100.94,,Depreciation
31795,A01400,0,CO03,2024,1,15-07-2024,0,4335.5,,Depreciation
31796,A01401,0,CO03,2024,1,15-07-2024,0,767.94,,Depreciation
31797,A01402,0,CO02,2024,1,15-07-2024,0,1675.86,,Depreciation
31798,A01403,0,CO01,2024,1,15-07-2024,0,915.11,,Depreciation
31799,A01404,0,CO01,2024,1,15-07-2024,0,367.7,,Depreciation
31800,A01405,0,CO03,2024,1,15-07-2024,0,3221.26,,Depreciation
31801,A01406,0,CO02,2024,1,15-07-2024,0,1137.88,,Depreciation
31802,A01407,0,CO01,2024,1,15-07-2024,0,1177.76,,Depreciation
31803,A01408,0,CO01,2024,1,15-07-2024,0,3724.09,,Depreciation
31804,A01409,0,CO03,2024,1,15-07-2024,0,210.84,,Depreciation
31805,A01410,0,CO02,2024,1,15-07-2024,0,3524.24,,Depreciation
31806,A01411,0,CO01,2024,1,15-07-2024,0,1580.91,,Depreciation
31807,A01412,0,CO03,2024,1,15-07-2024,0,3909.96,,Depreciation
31808,A01413,0,CO03,2024,1,15-07-2024,0,748.63,,Depreciation
31809,A01414,0,CO02,2024,1,15-07-2024,0,2864.34,,Depreciation
31810,A01415,0,CO01,2024,1,15-07-2024,0,3129.86,,Depreciation
31811,A01416,0,CO01,2024,1,15-07-2024,0,3151.03,,Depreciation
31812,A01417,0,CO01,2024,1,15-07-2024,0,4802.87,,Depreciation
31813,A01418,0,CO03,2024,1,15-07-2024,0,1722.84,,Depreciation
31814,A01419,0,CO01,2024,1,15-07-2024,0,482.62,,Depreciation
31815,A01421,0,CO02,2024,1,15-07-2024,0,2442.88,,Depreciation
31816,A01422,0,CO02,2024,1,15-07-2024,0,4585.49,,Depreciation
31817,A01423,0,CO02,2024,1,15-07-2024,0,4876.41,,Depreciation
31818,A01424,0,CO03,2024,1,15-07-2024,0,1289.19,,Depreciation
31819,A01425,0,CO02,2024,1,15-07-2024,0,2783.02,,Depreciation
31820,A01426,0,CO03,2024,1,15-07-2024,0,3811.03,,Depreciation
31821,A01427,0,CO01,2024,1,15-07-2024,0,624.69,,Depreciation
31822,A01428,0,CO01,2024,1,15-07-2024,0,219.41,,Depreciation
31823,A01429,0,CO03,2024,1,15-07-2024,0,2918.55,,Depreciation
31824,A01430,0,CO02,2024,1,15-07-2024,0,1900.66,,Depreciation
31825,A01431,0,CO01,2024,1,15-07-2024,0,3408.53,,Depreciation
31826,A01435,0,CO02,2024,1,15-07-2024,0,432.67,,Depreciation
31827,A01436,0,CO01,2024,1,15-07-2024,0,3357.74,,Depreciation
31828,A01437,0,CO01,2024,1,15-07-2024,0,3057.2,,Depreciation
31829,A01438,0,CO01,2024,1,15-07-2024,0,1924.69,,Depreciation
31830,A01440,0,CO01,2024,1,15-07-2024,0,4254.87,,Depreciation
31831,A01441,0,CO03,2024,1,15-07-2024,0,4266.45,,Depreciation
31832,A01442,0,CO03,2024,1,15-07-2024,0,4966.91,,Depreciation
31833,A01444,0,CO02,2024,1,15-07-2024,0,4689.31,,Depreciation
31834,A01445,0,CO01,2024,1,15-07-2024,0,2048.2,,Depreciation
31835,A01447,0,CO02,2024,1,15-07-2024,0,3401.66,,Depreciation
31836,A01448,0,CO03,2024,1,15-07-2024,0,962.75,,Depreciation
31837,A01449,0,CO02,2024,1,15-07-2024,0,2170.22,,Depreciation
31838,A01450,0,CO01,2024,1,15-07-2024,0,2101.8,,Depreciation
31839,A01454,0,CO03,2024,1,15-07-2024,0,503.25,,Depreciation
31840,A01455,0,CO03,2024,1,15-07-2024,0,4514.54,,Depreciation
31841,A01456,0,CO03,2024,1,15-07-2024,0,3115.87,,Depreciation
31842,A01457,0,CO03,2024,1,15-07-2024,0,1020.68,,Depreciation
31843,A01458,0,CO03,2024,1,15-07-2024,0,4479.41,,Depreciation
31844,A01461,0,CO02,2024,1,15-07-2024,0,1752.76,,Depreciation
31845,A01462,0,CO02,2024,1,15-07-2024,0,1753.65,,Depreciation
31846,A01463,0,CO01,2024,1,15-07-2024,0,245.12,,Depreciation
31847,A01464,0,CO01,2024,1,15-07-2024,0,3866.35,,Depreciation
31848,A01465,0,CO01,2024,1,15-07-2024,0,983.67,,Depreciation
31849,A01466,0,CO01,2024,1,15-07-2024,0,675.8,,Depreciation
31850,A01467,0,CO01,2024,1,15-07-2024,0,3143.92,,Depreciation
31851,A01468,0,CO02,2024,1,15-07-2024,0,2226.74,,Depreciation
31852,A01469,0,CO02,2024,1,15-07-2024,0,1300.87,,Depreciation
31853,A01470,0,CO02,2024,1,15-07-2024,0,1693.83,,Depreciation
31854,A01471,0,CO03,2024,1,15-07-2024,0,4688.9,,Depreciation
31855,A01472,0,CO01,2024,1,15-07-2024,0,563.04,,Depreciation
31856,A01474,0,CO01,2024,1,15-07-2024,0,722.13,,Depreciation
31857,A01477,0,CO02,2024,1,15-07-2024,0,3316.96,,Depreciation
31858,A01478,0,CO02,2024,1,15-07-2024,0,1096.19,,Depreciation
31859,A01480,0,CO03,2024,1,15-07-2024,0,3027,,Depreciation
31860,A01481,0,CO03,2024,1,15-07-2024,0,3309.96,,Depreciation
31861,A01482,0,CO02,2024,1,15-07-2024,0,1416.8,,Depreciation
31862,A01483,0,CO02,2024,1,15-07-2024,0,440.18,,Depreciation
31863,A01484,0,CO03,2024,1,15-07-2024,0,3235.45,,Depreciation
31864,A01485,0,CO01,2024,1,15-07-2024,0,2833.93,,Depreciation
31865,A01486,0,CO02,2024,1,15-07-2024,0,4556.91,,Depreciation
31866,A01487,0,CO02,2024,1,15-07-2024,0,1037.92,,Depreciation
31867,A01488,0,CO02,2024,1,15-07-2024,0,4842.35,,Depreciation
31868,A01489,0,CO01,2024,1,15-07-2024,0,2306.22,,Depreciation
31869,A01491,0,CO03,2024,1,15-07-2024,0,2945.21,,Depreciation
31870,A01492,0,CO03,2024,1,15-07-2024,0,1240.45,,Depreciation
31871,A01494,0,CO03,2024,1,15-07-2024,0,4157.94,,Depreciation
31872,A01495,0,CO03,2024,1,15-07-2024,0,3696.46,,Depreciation
31873,A01497,0,CO01,2024,1,15-07-2024,0,428.17,,Depreciation
31874,A01498,0,CO03,2024,1,15-07-2024,0,1759.55,,Depreciation
31875,A01499,0,CO03,2024,1,15-07-2024,0,965.98,,Depreciation
31876,A01500,0,CO01,2024,1,15-07-2024,0,2589.5,,Depreciation
31877,A01501,0,CO01,2024,1,15-07-2024,0,3607.8,,Depreciation
31878,A01502,0,CO02,2024,1,15-07-2024,0,3176.34,,Depreciation
31879,A01503,0,CO01,2024,1,15-07-2024,0,3545.25,,Depreciation
31880,A01504,0,CO02,2024,1,15-07-2024,0,359.88,,Depreciation
31881,A01505,0,CO01,2024,1,15-07-2024,0,1359.73,,Depreciation
31882,A01506,0,CO02,2024,1,15-07-2024,0,1550.08,,Depreciation
31883,A01507,0,CO02,2024,1,15-07-2024,0,4806.83,,Depreciation
31884,A01509,0,CO03,2024,1,15-07-2024,0,2246.87,,Depreciation
31885,A01510,0,CO01,2024,1,15-07-2024,0,4209.61,,Depreciation
31886,A01511,0,CO03,2024,1,15-07-2024,0,4439.75,,Depreciation
31887,A01512,0,CO03,2024,1,15-07-2024,0,3458.98,,Depreciation
31888,A01513,0,CO03,2024,1,15-07-2024,0,837.91,,Depreciation
31889,A01515,0,CO03,2024,1,15-07-2024,0,225.53,,Depreciation
31890,A01516,0,CO02,2024,1,15-07-2024,0,3625.36,,Depreciation
31891,A01517,0,CO01,2024,1,15-07-2024,0,2102.24,,Depreciation
31892,A01518,0,CO02,2024,1,15-07-2024,0,4483.83,,Depreciation
31893,A01519,0,CO01,2024,1,15-07-2024,0,1025.47,,Depreciation
31894,A01521,0,CO03,2024,1,15-07-2024,0,3214.09,,Depreciation
31895,A01523,0,CO01,2024,1,15-07-2024,0,880.74,,Depreciation
31896,A01524,0,CO01,2024,1,15-07-2024,0,2388.48,,Depreciation
31897,A01525,0,CO03,2024,1,15-07-2024,0,1206.58,,Depreciation
31898,A01527,0,CO02,2024,1,15-07-2024,0,4827.65,,Depreciation
31899,A01528,0,CO03,2024,1,15-07-2024,0,660.61,,Depreciation
31900,A01529,0,CO02,2024,1,15-07-2024,0,1625.28,,Depreciation
31901,A01530,0,CO02,2024,1,15-07-2024,0,3866.57,,Depreciation
31902,A01531,0,CO03,2024,1,15-07-2024,0,1713.38,,Depreciation
31903,A01532,0,CO02,2024,1,15-07-2024,0,3100.57,,Depreciation
31904,A01533,0,CO01,2024,1,15-07-2024,0,4780.06,,Depreciation
31905,A01534,0,CO02,2024,1,15-07-2024,0,4219.95,,Depreciation
31906,A01536,0,CO02,2024,1,15-07-2024,0,252.71,,Depreciation
31907,A01537,0,CO01,2024,1,15-07-2024,0,710.08,,Depreciation
31908,A01538,0,CO01,2024,1,15-07-2024,0,884.34,,Depreciation
31909,A01539,0,CO02,2024,1,15-07-2024,0,3891.93,,Depreciation
31910,A01540,0,CO01,2024,1,15-07-2024,0,4288.55,,Depreciation
31911,A01541,0,CO02,2024,1,15-07-2024,0,1438.49,,Depreciation
31912,A01542,0,CO01,2024,1,15-07-2024,0,3439.41,,Depreciation
31913,A01543,0,CO02,2024,1,15-07-2024,0,2959.26,,Depreciation
31914,A01544,0,CO01,2024,1,15-07-2024,0,2208.19,,Depreciation
31915,A01546,0,CO03,2024,1,15-07-2024,0,393.04,,Depreciation
31916,A01547,0,CO02,2024,1,15-07-2024,0,2945.16,,Depreciation
31917,A01548,0,CO03,2024,1,15-07-2024,0,809.48,,Depreciation
31918,A01549,0,CO01,2024,1,15-07-2024,0,1273.27,,Depreciation
31919,A01550,0,CO02,2024,1,15-07-2024,0,3436.16,,Depreciation
31920,A01551,0,CO02,2024,1,15-07-2024,0,3877.79,,Depreciation
31921,A01553,0,CO02,2024,1,15-07-2024,0,787.96,,Depreciation
31922,A01554,0,CO02,2024,1,15-07-2024,0,1428.62,,Depreciation
31923,A01555,0,CO02,2024,1,15-07-2024,0,4430.78,,Depreciation
31924,A01556,0,CO02,2024,1,15-07-2024,0,2439.71,,Depreciation
31925,A01557,0,CO01,2024,1,15-07-2024,0,1021.65,,Depreciation
31926,A01558,0,CO03,2024,1,15-07-2024,0,2308.42,,Depreciation
31927,A01560,0,CO01,2024,1,15-07-2024,0,4786.79,,Depreciation
31928,A01561,0,CO02,2024,1,15-07-2024,0,1516.07,,Depreciation
31929,A01562,0,CO02,2024,1,15-07-2024,0,1707.75,,Depreciation
31930,A01563,0,CO01,2024,1,15-07-2024,0,1243.76,,Depreciation
31931,A01564,0,CO01,2024,1,15-07-2024,0,4348.23,,Depreciation
31932,A01565,0,CO01,2024,1,15-07-2024,0,2599.19,,Depreciation
31933,A01566,0,CO02,2024,1,15-07-2024,0,4341.5,,Depreciation
31934,A01567,0,CO03,2024,1,15-07-2024,0,2612.12,,Depreciation
31935,A01568,0,CO03,2024,1,15-07-2024,0,180.45,,Depreciation
31936,A01571,0,CO02,2024,1,15-07-2024,0,718.18,,Depreciation
31937,A01572,0,CO01,2024,1,15-07-2024,0,381.06,,Depreciation
31938,A01573,0,CO01,2024,1,15-07-2024,0,3760.59,,Depreciation
31939,A01574,0,CO03,2024,1,15-07-2024,0,3902.22,,Depreciation
31940,A01576,0,CO01,2024,1,15-07-2024,0,2836.89,,Depreciation
31941,A01577,0,CO02,2024,1,15-07-2024,0,3458.39,,Depreciation
31942,A01578,0,CO02,2024,1,15-07-2024,0,4882.22,,Depreciation
31943,A01579,0,CO02,2024,1,15-07-2024,0,4505.27,,Depreciation
31944,A01580,0,CO02,2024,1,15-07-2024,0,819.51,,Depreciation
31945,A01581,0,CO01,2024,1,15-07-2024,0,2703.77,,Depreciation
31946,A01582,0,CO01,2024,1,15-07-2024,0,3180.58,,Depreciation
31947,A01584,0,CO02,2024,1,15-07-2024,0,4034.38,,Depreciation
31948,A01585,0,CO01,2024,1,15-07-2024,0,3966.92,,Depreciation
31949,A01586,0,CO02,2024,1,15-07-2024,0,1872.52,,Depreciation
31950,A01587,0,CO03,2024,1,15-07-2024,0,4844.57,,Depreciation
31951,A01591,0,CO01,2024,1,15-07-2024,0,3982.53,,Depreciation
31952,A01592,0,CO03,2024,1,15-07-2024,0,4686.01,,Depreciation
31953,A01593,0,CO02,2024,1,15-07-2024,0,3156.22,,Depreciation
31954,A01594,0,CO03,2024,1,15-07-2024,0,3846.2,,Depreciation
31955,A01595,0,CO02,2024,1,15-07-2024,0,4032.21,,Depreciation
31956,A01596,0,CO01,2024,1,15-07-2024,0,564.53,,Depreciation
31957,A01597,0,CO02,2024,1,15-07-2024,0,2270.44,,Depreciation
31958,A01598,0,CO03,2024,1,15-07-2024,0,2848.87,,Depreciation
31959,A01599,0,CO03,2024,1,15-07-2024,0,4003.28,,Depreciation
31960,A01600,0,CO02,2024,1,15-07-2024,0,239.19,,Depreciation
31961,A01603,0,CO02,2024,1,15-07-2024,0,1611.35,,Depreciation
31962,A01606,0,CO01,2024,1,15-07-2024,0,582.01,,Depreciation
31963,A01608,0,CO01,2024,1,15-07-2024,0,1770.28,,Depreciation
31964,A01609,0,CO03,2024,1,15-07-2024,0,1825.84,,Depreciation
31965,A01610,0,CO01,2024,1,15-07-2024,0,2360.14,,Depreciation
31966,A01611,0,CO03,2024,1,15-07-2024,0,1981.4,,Depreciation
31967,A01612,0,CO03,2024,1,15-07-2024,0,2757.12,,Depreciation
31968,A01613,0,CO03,2024,1,15-07-2024,0,1948.14,,Depreciation
31969,A01614,0,CO02,2024,1,15-07-2024,0,1200.85,,Depreciation
31970,A01615,0,CO03,2024,1,15-07-2024,0,3149.08,,Depreciation
31971,A01616,0,CO01,2024,1,15-07-2024,0,4812.13,,Depreciation
31972,A01617,0,CO03,2024,1,15-07-2024,0,530.21,,Depreciation
31973,A01618,0,CO03,2024,1,15-07-2024,0,3650.87,,Depreciation
31974,A01620,0,CO03,2024,1,15-07-2024,0,2879.03,,Depreciation
31975,A01621,0,CO01,2024,1,15-07-2024,0,1388.14,,Depreciation
31976,A01622,0,CO02,2024,1,15-07-2024,0,1023.57,,Depreciation
31977,A01624,0,CO02,2024,1,15-07-2024,0,562.56,,Depreciation
31978,A01627,0,CO03,2024,1,15-07-2024,0,1939.47,,Depreciation
31979,A01628,0,CO03,2024,1,15-07-2024,0,1298.4,,Depreciation
31980,A01630,0,CO03,2024,1,15-07-2024,0,3170.26,,Depreciation
31981,A01631,0,CO01,2024,1,15-07-2024,0,4413.55,,Depreciation
31982,A01632,0,CO03,2024,1,15-07-2024,0,2819.55,,Depreciation
31983,A01633,0,CO02,2024,1,15-07-2024,0,4829.98,,Depreciation
31984,A01635,0,CO01,2024,1,15-07-2024,0,2244.81,,Depreciation
31985,A01636,0,CO02,2024,1,15-07-2024,0,3342.42,,Depreciation
31986,A01639,0,CO02,2024,1,15-07-2024,0,1797.71,,Depreciation
31987,A01640,0,CO02,2024,1,15-07-2024,0,3353.01,,Depreciation
31988,A01641,0,CO02,2024,1,15-07-2024,0,3756.68,,Depreciation
31989,A01642,0,CO03,2024,1,15-07-2024,0,1890.58,,Depreciation
31990,A01643,0,CO01,2024,1,15-07-2024,0,4127.96,,Depreciation
31991,A01644,0,CO02,2024,1,15-07-2024,0,4708.31,,Depreciation
31992,A01645,0,CO02,2024,1,15-07-2024,0,482.01,,Depreciation
31993,A01646,0,CO03,2024,1,15-07-2024,0,4969.7,,Depreciation
31994,A01647,0,CO02,2024,1,15-07-2024,0,3488.53,,Depreciation
31995,A01648,0,CO02,2024,1,15-07-2024,0,2145.4,,Depreciation
31996,A01649,0,CO03,2024,1,15-07-2024,0,4033.22,,Depreciation
31997,A01650,0,CO03,2024,1,15-07-2024,0,3815.38,,Depreciation
31998,A01651,0,CO02,2024,1,15-07-2024,0,2345.73,,Depreciation
31999,A01653,0,CO03,2024,1,15-07-2024,0,3386.41,,Depreciation
32000,A01654,0,CO02,2024,1,15-07-2024,0,2060.13,,Depreciation
32001,A01655,0,CO03,2024,1,15-07-2024,0,2843.24,,Depreciation
32002,A01656,0,CO02,2024,1,15-07-2024,0,1933.99,,Depreciation
32003,A01657,0,CO02,2024,1,15-07-2024,0,2445.35,,Depreciation
32004,A01658,0,CO01,2024,1,15-07-2024,0,717.22,,Depreciation
32005,A01659,0,CO02,2024,1,15-07-2024,0,1120.93,,Depreciation
32006,A01660,0,CO02,2024,1,15-07-2024,0,1561.12,,Depreciation
32007,A01661,0,CO01,2024,1,15-07-2024,0,4517.92,,Depreciation
32008,A01663,0,CO02,2024,1,15-07-2024,0,3905.93,,Depreciation
32009,A01664,0,CO03,2024,1,15-07-2024,0,3810.75,,Depreciation
32010,A01665,0,CO03,2024,1,15-07-2024,0,927.45,,Depreciation
32011,A01666,0,CO02,2024,1,15-07-2024,0,1986.04,,Depreciation
32012,A01667,0,CO02,2024,1,15-07-2024,0,4823.77,,Depreciation
32013,A01668,0,CO03,2024,1,15-07-2024,0,2060.79,,Depreciation
32014,A01669,0,CO01,2024,1,15-07-2024,0,4967.28,,Depreciation
32015,A01670,0,CO01,2024,1,15-07-2024,0,2793.47,,Depreciation
32016,A01672,0,CO02,2024,1,15-07-2024,0,325.98,,Depreciation
32017,A01673,0,CO03,2024,1,15-07-2024,0,3478.39,,Depreciation
32018,A01674,0,CO01,2024,1,15-07-2024,0,2600.73,,Depreciation
32019,A01677,0,CO01,2024,1,15-07-2024,0,4683.89,,Depreciation
32020,A01678,0,CO02,2024,1,15-07-2024,0,3047.31,,Depreciation
32021,A01679,0,CO03,2024,1,15-07-2024,0,3506.02,,Depreciation
32022,A01681,0,CO01,2024,1,15-07-2024,0,1572.77,,Depreciation
32023,A01682,0,CO01,2024,1,15-07-2024,0,2878.08,,Depreciation
32024,A01683,0,CO01,2024,1,15-07-2024,0,4462.41,,Depreciation
32025,A01684,0,CO03,2024,1,15-07-2024,0,2932.35,,Depreciation
32026,A01686,0,CO02,2024,1,15-07-2024,0,610.79,,Depreciation
32027,A01687,0,CO02,2024,1,15-07-2024,0,1336.4,,Depreciation
32028,A01688,0,CO03,2024,1,15-07-2024,0,4448.48,,Depreciation
32029,A01689,0,CO02,2024,1,15-07-2024,0,1346.48,,Depreciation
32030,A01690,0,CO02,2024,1,15-07-2024,0,2380.17,,Depreciation
32031,A01692,0,CO02,2024,1,15-07-2024,0,3101.21,,Depreciation
32032,A01693,0,CO02,2024,1,15-07-2024,0,1457.61,,Depreciation
32033,A01694,0,CO03,2024,1,15-07-2024,0,759.95,,Depreciation
32034,A01695,0,CO02,2024,1,15-07-2024,0,3208.9,,Depreciation
32035,A01698,0,CO02,2024,1,15-07-2024,0,2436.13,,Depreciation
32036,A01699,0,CO03,2024,1,15-07-2024,0,4451.41,,Depreciation
32037,A01700,0,CO03,2024,1,15-07-2024,0,455.45,,Depreciation
32038,A01701,0,CO01,2024,1,15-07-2024,0,4170.93,,Depreciation
32039,A01702,0,CO03,2024,1,15-07-2024,0,177.28,,Depreciation
32040,A01703,0,CO03,2024,1,15-07-2024,0,1975.06,,Depreciation
32041,A01704,0,CO03,2024,1,15-07-2024,0,4386.44,,Depreciation
32042,A01705,0,CO03,2024,1,15-07-2024,0,294.72,,Depreciation
32043,A01706,0,CO02,2024,1,15-07-2024,0,4087.41,,Depreciation
32044,A01707,0,CO03,2024,1,15-07-2024,0,2752.89,,Depreciation
32045,A01709,0,CO03,2024,1,15-07-2024,0,2158.08,,Depreciation
32046,A01710,0,CO03,2024,1,15-07-2024,0,2975.93,,Depreciation
32047,A01711,0,CO02,2024,1,15-07-2024,0,4153.04,,Depreciation
32048,A01712,0,CO02,2024,1,15-07-2024,0,4358.01,,Depreciation
32049,A01714,0,CO03,2024,1,15-07-2024,0,1257.29,,Depreciation
32050,A01715,0,CO02,2024,1,15-07-2024,0,4565.9,,Depreciation
32051,A01717,0,CO02,2024,1,15-07-2024,0,1929.24,,Depreciation
32052,A01719,0,CO02,2024,1,15-07-2024,0,1234.76,,Depreciation
32053,A01720,0,CO01,2024,1,15-07-2024,0,364.42,,Depreciation
32054,A01721,0,CO02,2024,1,15-07-2024,0,1011.9,,Depreciation
32055,A01722,0,CO02,2024,1,15-07-2024,0,2949.61,,Depreciation
32056,A01723,0,CO03,2024,1,15-07-2024,0,4879.09,,Depreciation
32057,A01725,0,CO02,2024,1,15-07-2024,0,4593.97,,Depreciation
32058,A01726,0,CO03,2024,1,15-07-2024,0,448.34,,Depreciation
32059,A01727,0,CO01,2024,1,15-07-2024,0,2882.1,,Depreciation
32060,A01728,0,CO03,2024,1,15-07-2024,0,372.28,,Depreciation
32061,A01730,0,CO02,2024,1,15-07-2024,0,1030.12,,Depreciation
32062,A01731,0,CO01,2024,1,15-07-2024,0,678.13,,Depreciation
32063,A01732,0,CO01,2024,1,15-07-2024,0,1711.82,,Depreciation
32064,A01733,0,CO02,2024,1,15-07-2024,0,4263.81,,Depreciation
32065,A01734,0,CO03,2024,1,15-07-2024,0,369.41,,Depreciation
32066,A01735,0,CO01,2024,1,15-07-2024,0,2565.57,,Depreciation
32067,A01736,0,CO01,2024,1,15-07-2024,0,3017.23,,Depreciation
32068,A01737,0,CO03,2024,1,15-07-2024,0,1330.39,,Depreciation
32069,A01738,0,CO02,2024,1,15-07-2024,0,1265.44,,Depreciation
32070,A01739,0,CO01,2024,1,15-07-2024,0,682.95,,Depreciation
32071,A01740,0,CO03,2024,1,15-07-2024,0,1830.28,,Depreciation
32072,A01741,0,CO01,2024,1,15-07-2024,0,3964.1,,Depreciation
32073,A01742,0,CO02,2024,1,15-07-2024,0,1742.73,,Depreciation
32074,A01743,0,CO02,2024,1,15-07-2024,0,1488.76,,Depreciation
32075,A01745,0,CO02,2024,1,15-07-2024,0,3951.51,,Depreciation
32076,A01746,0,CO01,2024,1,15-07-2024,0,404.49,,Depreciation
32077,A01747,0,CO02,2024,1,15-07-2024,0,2106.46,,Depreciation
32078,A01748,0,CO03,2024,1,15-07-2024,0,2228.63,,Depreciation
32079,A01749,0,CO03,2024,1,15-07-2024,0,2003.51,,Depreciation
32080,A01750,0,CO03,2024,1,15-07-2024,0,284.11,,Depreciation
32081,A01751,0,CO02,2024,1,15-07-2024,0,246.86,,Depreciation
32082,A01753,0,CO02,2024,1,15-07-2024,0,2247.31,,Depreciation
32083,A01754,0,CO03,2024,1,15-07-2024,0,1683.59,,Depreciation
32084,A01755,0,CO03,2024,1,15-07-2024,0,1908.91,,Depreciation
32085,A01756,0,CO02,2024,1,15-07-2024,0,3571.78,,Depreciation
32086,A01757,0,CO03,2024,1,15-07-2024,0,1538.12,,Depreciation
32087,A01758,0,CO02,2024,1,15-07-2024,0,3177.03,,Depreciation
32088,A01759,0,CO03,2024,1,15-07-2024,0,1106.9,,Depreciation
32089,A01760,0,CO03,2024,1,15-07-2024,0,3660.86,,Depreciation
32090,A01761,0,CO03,2024,1,15-07-2024,0,2247.43,,Depreciation
32091,A01762,0,CO02,2024,1,15-07-2024,0,4115.97,,Depreciation
32092,A01764,0,CO02,2024,1,15-07-2024,0,738.66,,Depreciation
32093,A01765,0,CO03,2024,1,15-07-2024,0,4271.23,,Depreciation
32094,A01766,0,CO02,2024,1,15-07-2024,0,1681.11,,Depreciation
32095,A01767,0,CO01,2024,1,15-07-2024,0,4913.13,,Depreciation
32096,A01768,0,CO02,2024,1,15-07-2024,0,429.42,,Depreciation
32097,A01769,0,CO01,2024,1,15-07-2024,0,508.02,,Depreciation
