material_id,plant_id,valuation_area,standard_price,moving_avg_price,price_unit,currency
MAT-00765,5,1000,293.16,306.71,1,USD
MAT-00766,1,1000,449.19,427.4,1,USD
MAT-00766,2,1000,103.91,107.13,1,USD
MAT-00766,3,1000,294.86,302.73,1,USD
MAT-00766,4,1000,259.4,262.4,1,USD
MAT-00766,5,1000,339.72,341.98,1,USD
MAT-00767,1,1000,272.89,263.6,1,USD
MAT-00767,2,1000,68.8,66.42,1,USD
MAT-00767,3,1000,354.19,370.69,1,USD
MAT-00767,4,1000,387.04,397.59,1,USD
MAT-00767,5,1000,124.36,119.27,1,USD
MAT-00768,1,1000,371.39,387.06,1,USD
MAT-00768,2,1000,271.61,280.37,1,USD
MAT-00768,3,1000,160.9,157.08,1,USD
MAT-00768,4,1000,208.56,204.22,1,USD
MAT-00768,5,1000,24.8,25.34,1,USD
MAT-00769,1,1000,299.77,305.37,1,USD
MAT-00769,2,1000,335.79,351.66,1,USD
MAT-00769,3,1000,52.68,54.11,1,USD
MAT-00769,4,1000,479.24,469.77,1,USD
MAT-00769,5,1000,494.89,499.91,1,USD
MAT-00770,1,1000,19.45,19.03,1,USD
MAT-00770,2,1000,389.79,394.1,1,USD
MAT-00770,3,1000,215.09,204.91,1,USD
MAT-00770,4,1000,196.39,190.1,1,USD
MAT-00770,5,1000,312.3,322.28,1,USD
MAT-00771,1,1000,225.2,213.98,1,USD
MAT-00771,2,1000,136.65,138.12,1,USD
MAT-00771,3,1000,89.58,94.05,1,USD
MAT-00771,4,1000,123.68,128.78,1,USD
MAT-00771,5,1000,373.82,365.52,1,USD
MAT-00772,1,1000,395.31,407.63,1,USD
MAT-00772,2,1000,351.71,361.66,1,USD
MAT-00772,3,1000,349.93,361.2,1,USD
MAT-00772,4,1000,46.92,47.97,1,USD
MAT-00772,5,1000,64.71,64.53,1,USD
MAT-00773,1,1000,431.42,410.09,1,USD
MAT-00773,2,1000,320.67,335.22,1,USD
MAT-00773,3,1000,142.83,138.86,1,USD
MAT-00773,4,1000,65.81,68.33,1,USD
MAT-00773,5,1000,268.57,278.34,1,USD
MAT-00774,1,1000,381.73,397.81,1,USD
MAT-00774,2,1000,60.45,61.36,1,USD
MAT-00774,3,1000,133.77,137.41,1,USD
MAT-00774,4,1000,461.29,468.59,1,USD
MAT-00774,5,1000,451.61,458.57,1,USD
MAT-00775,1,1000,55.65,52.88,1,USD
MAT-00775,2,1000,470.35,483.27,1,USD
MAT-00775,3,1000,66.07,63.13,1,USD
MAT-00775,4,1000,303.55,293.11,1,USD
MAT-00775,5,1000,319.1,304.5,1,USD
MAT-00776,1,1000,441.12,428.04,1,USD
MAT-00776,2,1000,261.46,262.49,1,USD
MAT-00776,3,1000,263.61,274.11,1,USD
MAT-00776,4,1000,480.86,459.97,1,USD
MAT-00776,5,1000,88.07,84.99,1,USD
MAT-00777,1,1000,91.15,95.21,1,USD
MAT-00777,2,1000,279.63,283.86,1,USD
MAT-00777,3,1000,387.49,400.39,1,USD
MAT-00777,4,1000,422.8,415.45,1,USD
MAT-00777,5,1000,473.8,481.41,1,USD
MAT-00778,1,1000,19.43,18.74,1,USD
MAT-00778,2,1000,258.74,260.8,1,USD
MAT-00778,3,1000,176.05,177.19,1,USD
MAT-00778,4,1000,324.38,323.31,1,USD
MAT-00778,5,1000,145.05,138.89,1,USD
MAT-00779,1,1000,274.52,272.41,1,USD
MAT-00779,2,1000,300.24,288.6,1,USD
MAT-00779,3,1000,303.92,315.9,1,USD
MAT-00779,4,1000,430.7,416.55,1,USD
MAT-00779,5,1000,241.4,238.79,1,USD
MAT-00780,1,1000,17.62,16.8,1,USD
MAT-00780,2,1000,75.4,71.76,1,USD
MAT-00780,3,1000,316.2,314.82,1,USD
MAT-00780,4,1000,321.45,331.24,1,USD
MAT-00780,5,1000,497.19,493.28,1,USD
MAT-00781,1,1000,339.53,352.51,1,USD
MAT-00781,2,1000,147.5,143.35,1,USD
MAT-00781,3,1000,403.5,398.72,1,USD
MAT-00781,4,1000,328.97,333.64,1,USD
MAT-00781,5,1000,173.66,174.04,1,USD
MAT-00782,1,1000,412.45,411.81,1,USD
MAT-00782,2,1000,12.88,12.47,1,USD
MAT-00782,3,1000,370.53,362.94,1,USD
MAT-00782,4,1000,334.34,339.61,1,USD
MAT-00782,5,1000,156.15,158.61,1,USD
MAT-00783,1,1000,193.23,191.45,1,USD
MAT-00783,2,1000,19.1,18.32,1,USD
MAT-00783,3,1000,463.76,484.95,1,USD
MAT-00783,4,1000,234.68,228.78,1,USD
MAT-00783,5,1000,99.49,103.56,1,USD
MAT-00784,1,1000,289.24,286.49,1,USD
MAT-00784,2,1000,410.02,418.39,1,USD
MAT-00784,3,1000,132.46,130.83,1,USD
MAT-00784,4,1000,382.91,363.79,1,USD
MAT-00784,5,1000,459.96,450.47,1,USD
MAT-00785,1,1000,193.96,186.84,1,USD
MAT-00785,2,1000,384.78,392.08,1,USD
MAT-00785,3,1000,30.59,30.15,1,USD
MAT-00785,4,1000,352.22,349.58,1,USD
MAT-00785,5,1000,255.6,244.84,1,USD
MAT-00786,1,1000,271.07,269.43,1,USD
MAT-00786,2,1000,189.94,198.33,1,USD
MAT-00786,3,1000,343.04,359.19,1,USD
MAT-00786,4,1000,438.11,452.44,1,USD
MAT-00786,5,1000,143.27,148.67,1,USD
MAT-00787,1,1000,259.91,250.73,1,USD
MAT-00787,2,1000,182.62,186.58,1,USD
MAT-00787,3,1000,231.37,231.33,1,USD
MAT-00787,4,1000,263.71,257.81,1,USD
MAT-00787,5,1000,359.03,355.84,1,USD
MAT-00788,1,1000,499.54,522.56,1,USD
MAT-00788,2,1000,123.1,117.42,1,USD
MAT-00788,3,1000,207.58,206.82,1,USD
MAT-00788,4,1000,389.98,408.32,1,USD
MAT-00788,5,1000,209.8,211.59,1,USD
MAT-00789,1,1000,73.38,73.98,1,USD
MAT-00789,2,1000,287.8,287.36,1,USD
MAT-00789,3,1000,456.57,474.26,1,USD
MAT-00789,4,1000,453.49,436.93,1,USD
MAT-00789,5,1000,34.74,33.89,1,USD
MAT-00790,1,1000,306.37,302.91,1,USD
MAT-00790,2,1000,91.23,90.42,1,USD
MAT-00790,3,1000,313.74,298.4,1,USD
MAT-00790,4,1000,214.31,205.15,1,USD
MAT-00790,5,1000,232.32,242.34,1,USD
MAT-00791,1,1000,295.87,286.31,1,USD
MAT-00791,2,1000,447.34,441.84,1,USD
MAT-00791,3,1000,492.78,512.92,1,USD
MAT-00791,4,1000,474.51,481.97,1,USD
MAT-00791,5,1000,85.62,89.17,1,USD
MAT-00792,1,1000,305.57,319.36,1,USD
MAT-00792,2,1000,278.6,270.67,1,USD
MAT-00792,3,1000,378.23,387.11,1,USD
MAT-00792,4,1000,433.93,429.58,1,USD
MAT-00792,5,1000,262.24,267.75,1,USD
MAT-00793,1,1000,230.96,223.74,1,USD
MAT-00793,2,1000,459.02,455.98,1,USD
MAT-00793,3,1000,157.54,153.56,1,USD
MAT-00793,4,1000,267.34,255.28,1,USD
MAT-00793,5,1000,474.29,488.87,1,USD
MAT-00794,1,1000,448.65,462.7,1,USD
MAT-00794,2,1000,56.87,55.16,1,USD
MAT-00794,3,1000,268.66,260.32,1,USD
MAT-00794,4,1000,384.57,368.6,1,USD
MAT-00794,5,1000,495.61,490.78,1,USD
MAT-00795,1,1000,24.37,25.34,1,USD
MAT-00795,2,1000,151.9,145.06,1,USD
MAT-00795,3,1000,489.66,499.37,1,USD
MAT-00795,4,1000,465.67,449.22,1,USD
MAT-00795,5,1000,312.3,320.01,1,USD
MAT-00796,1,1000,43.0,44.26,1,USD
MAT-00796,2,1000,373.18,379.2,1,USD
MAT-00796,3,1000,427.92,443.78,1,USD
MAT-00796,4,1000,368.23,370.59,1,USD
MAT-00796,5,1000,116.69,112.23,1,USD
MAT-00797,1,1000,110.02,113.45,1,USD
MAT-00797,2,1000,252.9,244.11,1,USD
MAT-00797,3,1000,321.43,322.83,1,USD
MAT-00797,4,1000,74.87,75.55,1,USD
MAT-00797,5,1000,274.67,278.64,1,USD
MAT-00798,1,1000,418.08,413.22,1,USD
MAT-00798,2,1000,88.29,90.81,1,USD
MAT-00798,3,1000,470.51,453.36,1,USD
MAT-00798,4,1000,455.21,447.45,1,USD
MAT-00798,5,1000,485.11,492.34,1,USD
MAT-00799,1,1000,37.25,36.07,1,USD
MAT-00799,2,1000,175.05,170.36,1,USD
MAT-00799,3,1000,289.41,288.96,1,USD
MAT-00799,4,1000,219.05,221.43,1,USD
MAT-00799,5,1000,402.2,407.12,1,USD
MAT-00800,1,1000,137.9,143.5,1,USD
MAT-00800,2,1000,206.33,214.9,1,USD
MAT-00800,3,1000,288.51,302.27,1,USD
MAT-00800,4,1000,390.63,407.08,1,USD
MAT-00800,5,1000,489.71,466.89,1,USD
MAT-00801,1,1000,493.99,487.57,1,USD
MAT-00801,2,1000,271.63,281.93,1,USD
MAT-00801,3,1000,51.74,52.56,1,USD
MAT-00801,4,1000,130.54,136.22,1,USD
MAT-00801,5,1000,229.8,227.7,1,USD
MAT-00802,1,1000,59.25,59.41,1,USD
MAT-00802,2,1000,290.22,304.1,1,USD
MAT-00802,3,1000,84.94,87.19,1,USD
MAT-00802,4,1000,458.52,465.03,1,USD
MAT-00802,5,1000,387.91,401.47,1,USD
MAT-00803,1,1000,13.3,12.96,1,USD
MAT-00803,2,1000,470.29,469.86,1,USD
MAT-00803,3,1000,69.05,66.73,1,USD
MAT-00803,4,1000,120.51,115.36,1,USD
MAT-00803,5,1000,105.14,106.83,1,USD
MAT-00804,1,1000,164.72,163.15,1,USD
MAT-00804,2,1000,16.24,16.23,1,USD
MAT-00804,3,1000,252.98,256.58,1,USD
MAT-00804,4,1000,45.9,48.15,1,USD
MAT-00804,5,1000,181.31,176.34,1,USD
MAT-00805,1,1000,52.22,52.61,1,USD
MAT-00805,2,1000,334.99,350.6,1,USD
MAT-00805,3,1000,81.84,80.48,1,USD
MAT-00805,4,1000,314.79,325.36,1,USD
MAT-00805,5,1000,302.83,289.84,1,USD
MAT-00806,1,1000,107.16,106.99,1,USD
MAT-00806,2,1000,112.88,107.69,1,USD
MAT-00806,3,1000,156.15,151.21,1,USD
MAT-00806,4,1000,154.02,161.66,1,USD
MAT-00806,5,1000,144.78,144.04,1,USD
MAT-00807,1,1000,279.48,265.51,1,USD
MAT-00807,2,1000,142.76,141.78,1,USD
MAT-00807,3,1000,227.53,237.97,1,USD
MAT-00807,4,1000,213.83,205.89,1,USD
MAT-00807,5,1000,120.49,126.35,1,USD
MAT-00808,1,1000,462.27,480.06,1,USD
MAT-00808,2,1000,349.0,347.97,1,USD
MAT-00808,3,1000,167.46,172.11,1,USD
MAT-00808,4,1000,308.07,316.89,1,USD
MAT-00808,5,1000,318.64,333.85,1,USD
MAT-00809,1,1000,347.15,359.42,1,USD
MAT-00809,2,1000,487.74,467.73,1,USD
MAT-00809,3,1000,350.59,366.75,1,USD
MAT-00809,4,1000,91.56,91.91,1,USD
MAT-00809,5,1000,180.09,175.91,1,USD
MAT-00810,1,1000,197.93,207.26,1,USD
MAT-00810,2,1000,28.15,29.03,1,USD
MAT-00810,3,1000,283.59,279.45,1,USD
MAT-00810,4,1000,10.71,10.55,1,USD
MAT-00810,5,1000,373.57,382.12,1,USD
MAT-00811,1,1000,405.8,398.53,1,USD
MAT-00811,2,1000,419.23,409.19,1,USD
MAT-00811,3,1000,361.97,366.28,1,USD
MAT-00811,4,1000,337.85,329.37,1,USD
MAT-00811,5,1000,336.54,350.74,1,USD
MAT-00812,1,1000,32.98,32.95,1,USD
MAT-00812,2,1000,241.67,230.81,1,USD
MAT-00812,3,1000,15.54,15.15,1,USD
MAT-00812,4,1000,416.15,395.87,1,USD
MAT-00812,5,1000,162.63,169.02,1,USD
MAT-00813,1,1000,67.44,65.93,1,USD
MAT-00813,2,1000,19.0,19.5,1,USD
MAT-00813,3,1000,306.06,314.89,1,USD
MAT-00813,4,1000,277.51,268.58,1,USD
MAT-00813,5,1000,404.09,384.86,1,USD
MAT-00814,1,1000,112.41,111.09,1,USD
MAT-00814,2,1000,386.78,397.11,1,USD
MAT-00814,3,1000,371.82,354.71,1,USD
MAT-00814,4,1000,261.73,272.6,1,USD
MAT-00814,5,1000,276.55,273.77,1,USD
MAT-00815,1,1000,474.77,480.86,1,USD
MAT-00815,2,1000,349.75,333.0,1,USD
MAT-00815,3,1000,227.96,228.88,1,USD
MAT-00815,4,1000,84.26,82.76,1,USD
MAT-00815,5,1000,307.96,302.97,1,USD
MAT-00816,1,1000,485.7,479.98,1,USD
MAT-00816,2,1000,349.1,356.41,1,USD
MAT-00816,3,1000,111.26,107.96,1,USD
MAT-00816,4,1000,126.0,128.78,1,USD
MAT-00816,5,1000,74.75,71.43,1,USD
MAT-00817,1,1000,103.04,108.04,1,USD
MAT-00817,2,1000,156.99,162.48,1,USD
MAT-00817,3,1000,256.54,256.73,1,USD
MAT-00817,4,1000,36.18,37.15,1,USD
MAT-00817,5,1000,221.68,211.54,1,USD
MAT-00818,1,1000,362.72,366.53,1,USD
MAT-00818,2,1000,246.65,258.21,1,USD
MAT-00818,3,1000,302.32,288.44,1,USD
MAT-00818,4,1000,342.95,329.83,1,USD
MAT-00818,5,1000,352.65,338.29,1,USD
MAT-00819,1,1000,421.16,434.74,1,USD
MAT-00819,2,1000,318.31,333.56,1,USD
MAT-00819,3,1000,434.17,415.89,1,USD
MAT-00819,4,1000,107.85,111.69,1,USD
MAT-00819,5,1000,81.18,80.29,1,USD
MAT-00820,1,1000,59.13,58.16,1,USD
MAT-00820,2,1000,145.08,142.74,1,USD
MAT-00820,3,1000,33.05,31.94,1,USD
MAT-00820,4,1000,205.68,199.23,1,USD
MAT-00820,5,1000,68.46,69.1,1,USD
MAT-00821,1,1000,207.61,203.36,1,USD
MAT-00821,2,1000,232.86,237.14,1,USD
MAT-00821,3,1000,494.02,476.57,1,USD
MAT-00821,4,1000,163.63,165.28,1,USD
MAT-00821,5,1000,240.49,228.63,1,USD
MAT-00822,1,1000,243.93,238.38,1,USD
MAT-00822,2,1000,358.47,351.17,1,USD
MAT-00822,3,1000,365.94,382.72,1,USD
MAT-00822,4,1000,37.79,37.91,1,USD
MAT-00822,5,1000,446.94,459.12,1,USD
MAT-00823,1,1000,460.08,478.27,1,USD
MAT-00823,2,1000,49.16,50.39,1,USD
MAT-00823,3,1000,151.74,155.47,1,USD
MAT-00823,4,1000,413.21,416.2,1,USD
MAT-00823,5,1000,367.31,370.12,1,USD
MAT-00824,1,1000,216.4,222.73,1,USD
MAT-00824,2,1000,403.91,424.02,1,USD
MAT-00824,3,1000,74.81,74.12,1,USD
MAT-00824,4,1000,131.62,134.29,1,USD
MAT-00824,5,1000,292.35,304.71,1,USD
MAT-00825,1,1000,188.02,196.97,1,USD
MAT-00825,2,1000,77.56,76.66,1,USD
MAT-00825,3,1000,372.53,365.12,1,USD
MAT-00825,4,1000,73.57,73.47,1,USD
MAT-00825,5,1000,282.21,280.75,1,USD
MAT-00826,1,1000,115.88,114.59,1,USD
MAT-00826,2,1000,206.63,203.13,1,USD
MAT-00826,3,1000,408.17,403.82,1,USD
MAT-00826,4,1000,30.35,30.03,1,USD
MAT-00826,5,1000,222.65,211.7,1,USD
MAT-00827,1,1000,31.57,32.3,1,USD
MAT-00827,2,1000,444.68,426.35,1,USD
MAT-00827,3,1000,320.31,312.81,1,USD
MAT-00827,4,1000,13.93,13.99,1,USD
MAT-00827,5,1000,69.13,71.62,1,USD
MAT-00828,1,1000,297.45,300.2,1,USD
MAT-00828,2,1000,494.33,472.52,1,USD
MAT-00828,3,1000,372.98,378.17,1,USD
MAT-00828,4,1000,80.15,77.23,1,USD
MAT-00828,5,1000,308.07,303.11,1,USD
MAT-00829,1,1000,347.39,356.68,1,USD
MAT-00829,2,1000,235.43,232.39,1,USD
MAT-00829,3,1000,239.07,241.4,1,USD
MAT-00829,4,1000,123.32,118.54,1,USD
MAT-00829,5,1000,328.14,317.86,1,USD
MAT-00830,1,1000,202.29,193.18,1,USD
MAT-00830,2,1000,361.14,358.63,1,USD
MAT-00830,3,1000,75.19,78.7,1,USD
MAT-00830,4,1000,180.92,186.61,1,USD
MAT-00830,5,1000,251.57,246.42,1,USD
MAT-00831,1,1000,167.62,172.84,1,USD
MAT-00831,2,1000,490.93,495.37,1,USD
MAT-00831,3,1000,77.16,75.76,1,USD
MAT-00831,4,1000,376.11,393.51,1,USD
MAT-00831,5,1000,147.94,144.76,1,USD
MAT-00832,1,1000,171.4,171.64,1,USD
MAT-00832,2,1000,70.93,67.5,1,USD
MAT-00832,3,1000,284.92,291.14,1,USD
MAT-00832,4,1000,301.67,297.08,1,USD
MAT-00832,5,1000,181.69,176.45,1,USD
MAT-00833,1,1000,444.29,459.63,1,USD
MAT-00833,2,1000,383.42,379.51,1,USD
MAT-00833,3,1000,209.01,216.68,1,USD
MAT-00833,4,1000,302.59,308.21,1,USD
MAT-00833,5,1000,83.21,83.15,1,USD
MAT-00834,1,1000,252.57,247.89,1,USD
MAT-00834,2,1000,209.63,199.4,1,USD
MAT-00834,3,1000,485.06,480.62,1,USD
MAT-00834,4,1000,407.32,421.18,1,USD
MAT-00834,5,1000,161.7,160.46,1,USD
MAT-00835,1,1000,229.35,224.68,1,USD
MAT-00835,2,1000,433.21,418.23,1,USD
MAT-00835,3,1000,216.58,225.71,1,USD
MAT-00835,4,1000,17.86,17.32,1,USD
MAT-00835,5,1000,401.89,384.32,1,USD
MAT-00836,1,1000,256.94,244.79,1,USD
MAT-00836,2,1000,193.48,187.66,1,USD
MAT-00836,3,1000,12.14,12.07,1,USD
MAT-00836,4,1000,342.9,347.52,1,USD
MAT-00836,5,1000,54.18,54.16,1,USD
MAT-00837,1,1000,56.01,55.58,1,USD
MAT-00837,2,1000,179.96,178.88,1,USD
MAT-00837,3,1000,40.3,38.8,1,USD
MAT-00837,4,1000,135.27,129.52,1,USD
MAT-00837,5,1000,130.19,127.93,1,USD
MAT-00838,1,1000,226.75,221.43,1,USD
MAT-00838,2,1000,357.73,374.49,1,USD
MAT-00838,3,1000,368.64,363.68,1,USD
MAT-00838,4,1000,57.57,59.36,1,USD
MAT-00838,5,1000,350.25,367.33,1,USD
MAT-00839,1,1000,239.09,228.44,1,USD
MAT-00839,2,1000,364.11,350.39,1,USD
MAT-00839,3,1000,467.45,447.81,1,USD
MAT-00839,4,1000,325.06,325.86,1,USD
MAT-00839,5,1000,292.03,289.05,1,USD
MAT-00840,1,1000,482.57,503.65,1,USD
MAT-00840,2,1000,425.33,421.27,1,USD
MAT-00840,3,1000,115.26,113.3,1,USD
MAT-00840,4,1000,443.74,446.12,1,USD
MAT-00840,5,1000,105.46,103.59,1,USD
MAT-00841,1,1000,307.56,300.3,1,USD
MAT-00841,2,1000,338.57,337.22,1,USD
MAT-00841,3,1000,278.0,264.29,1,USD
MAT-00841,4,1000,346.47,330.85,1,USD
MAT-00841,5,1000,101.01,98.41,1,USD
MAT-00842,1,1000,375.59,374.77,1,USD
MAT-00842,2,1000,242.28,247.88,1,USD
MAT-00842,3,1000,275.61,268.56,1,USD
MAT-00842,4,1000,12.93,13.11,1,USD
MAT-00842,5,1000,286.19,276.57,1,USD
MAT-00843,1,1000,305.7,303.64,1,USD
MAT-00843,2,1000,128.53,124.54,1,USD
MAT-00843,3,1000,410.52,418.33,1,USD
MAT-00843,4,1000,305.82,305.18,1,USD
MAT-00843,5,1000,395.21,380.72,1,USD
MAT-00844,1,1000,287.11,297.46,1,USD
MAT-00844,2,1000,151.66,144.68,1,USD
MAT-00844,3,1000,435.6,453.96,1,USD
MAT-00844,4,1000,167.86,172.28,1,USD
MAT-00844,5,1000,409.58,427.39,1,USD
MAT-00845,1,1000,448.93,447.14,1,USD
MAT-00845,2,1000,312.48,315.41,1,USD
MAT-00845,3,1000,101.55,98.15,1,USD
MAT-00845,4,1000,241.96,235.59,1,USD
MAT-00845,5,1000,467.2,451.29,1,USD
MAT-00846,1,1000,363.26,376.61,1,USD
MAT-00846,2,1000,329.34,314.41,1,USD
MAT-00846,3,1000,126.77,122.74,1,USD
MAT-00846,4,1000,291.86,284.6,1,USD
MAT-00846,5,1000,495.87,474.31,1,USD
MAT-00847,1,1000,312.26,303.77,1,USD
MAT-00847,2,1000,401.2,401.85,1,USD
MAT-00847,3,1000,153.73,149.31,1,USD
MAT-00847,4,1000,155.49,157.98,1,USD
MAT-00847,5,1000,306.28,307.05,1,USD
MAT-00848,1,1000,445.83,423.94,1,USD
MAT-00848,2,1000,339.61,333.88,1,USD
MAT-00848,3,1000,167.33,160.37,1,USD
MAT-00848,4,1000,422.94,430.98,1,USD
MAT-00848,5,1000,72.15,71.35,1,USD
MAT-00849,1,1000,458.27,455.64,1,USD
MAT-00849,2,1000,223.84,228.09,1,USD
MAT-00849,3,1000,314.94,305.55,1,USD
MAT-00849,4,1000,480.11,462.07,1,USD
MAT-00849,5,1000,11.85,12.24,1,USD
MAT-00850,1,1000,396.42,415.63,1,USD
MAT-00850,2,1000,114.59,110.63,1,USD
MAT-00850,3,1000,388.99,386.36,1,USD
MAT-00850,4,1000,316.45,325.28,1,USD
MAT-00850,5,1000,457.67,457.34,1,USD
MAT-00851,1,1000,239.05,232.32,1,USD
MAT-00851,2,1000,470.22,466.18,1,USD
MAT-00851,3,1000,365.73,373.04,1,USD
MAT-00851,4,1000,26.55,26.28,1,USD
MAT-00851,5,1000,465.0,475.7,1,USD
MAT-00852,1,1000,23.86,24.58,1,USD
MAT-00852,2,1000,11.69,11.76,1,USD
MAT-00852,3,1000,35.66,35.23,1,USD
MAT-00852,4,1000,26.93,27.24,1,USD
MAT-00852,5,1000,93.04,93.07,1,USD
MAT-00853,1,1000,159.08,161.15,1,USD
MAT-00853,2,1000,51.56,53.23,1,USD
MAT-00853,3,1000,323.75,333.17,1,USD
MAT-00853,4,1000,155.78,148.83,1,USD
MAT-00853,5,1000,449.93,439.59,1,USD
MAT-00854,1,1000,340.94,353.51,1,USD
MAT-00854,2,1000,241.89,248.15,1,USD
MAT-00854,3,1000,258.11,256.25,1,USD
MAT-00854,4,1000,215.92,213.14,1,USD
MAT-00854,5,1000,463.74,479.59,1,USD
MAT-00855,1,1000,220.55,213.05,1,USD
MAT-00855,2,1000,422.96,412.18,1,USD
MAT-00855,3,1000,208.37,214.72,1,USD
MAT-00855,4,1000,334.56,329.77,1,USD
MAT-00855,5,1000,425.01,438.17,1,USD
MAT-00856,1,1000,207.73,217.19,1,USD
MAT-00856,2,1000,138.56,137.34,1,USD
MAT-00856,3,1000,44.78,45.11,1,USD
MAT-00856,4,1000,140.96,142.3,1,USD
MAT-00856,5,1000,326.39,316.89,1,USD
MAT-00857,1,1000,266.13,258.61,1,USD
MAT-00857,2,1000,297.67,305.71,1,USD
MAT-00857,3,1000,342.9,351.42,1,USD
MAT-00857,4,1000,420.93,429.69,1,USD
MAT-00857,5,1000,422.64,426.79,1,USD
MAT-00858,1,1000,47.92,48.39,1,USD
MAT-00858,2,1000,355.97,353.38,1,USD
MAT-00858,3,1000,298.75,302.34,1,USD
MAT-00858,4,1000,164.35,161.29,1,USD
MAT-00858,5,1000,434.72,438.95,1,USD
MAT-00859,1,1000,402.21,390.45,1,USD
MAT-00859,2,1000,413.54,424.92,1,USD
MAT-00859,3,1000,223.89,217.54,1,USD
MAT-00859,4,1000,74.58,72.51,1,USD
MAT-00859,5,1000,299.33,311.1,1,USD
MAT-00860,1,1000,59.7,57.32,1,USD
MAT-00860,2,1000,362.11,365.21,1,USD
MAT-00860,3,1000,467.93,469.51,1,USD
MAT-00860,4,1000,328.95,334.23,1,USD
MAT-00860,5,1000,456.01,448.24,1,USD
MAT-00861,1,1000,151.28,157.83,1,USD
MAT-00861,2,1000,121.71,115.82,1,USD
MAT-00861,3,1000,352.9,341.69,1,USD
MAT-00861,4,1000,230.71,236.28,1,USD
MAT-00861,5,1000,493.98,512.54,1,USD
MAT-00862,1,1000,77.36,74.99,1,USD
MAT-00862,2,1000,299.87,300.8,1,USD
MAT-00862,3,1000,458.56,478.69,1,USD
MAT-00862,4,1000,157.08,162.21,1,USD
MAT-00862,5,1000,465.28,449.54,1,USD
MAT-00863,1,1000,204.87,204.07,1,USD
MAT-00863,2,1000,256.97,256.76,1,USD
MAT-00863,3,1000,425.15,436.81,1,USD
MAT-00863,4,1000,267.91,278.87,1,USD
MAT-00863,5,1000,73.1,72.74,1,USD
MAT-00864,1,1000,325.05,329.89,1,USD
MAT-00864,2,1000,38.33,38.93,1,USD
MAT-00864,3,1000,486.54,476.33,1,USD
MAT-00864,4,1000,200.09,191.08,1,USD
MAT-00864,5,1000,351.79,368.94,1,USD
MAT-00865,1,1000,107.96,110.37,1,USD
MAT-00865,2,1000,292.01,288.22,1,USD
MAT-00865,3,1000,159.91,163.87,1,USD
MAT-00865,4,1000,291.73,292.79,1,USD
MAT-00865,5,1000,436.22,426.23,1,USD
MAT-00866,1,1000,22.01,22.4,1,USD
MAT-00866,2,1000,262.5,267.4,1,USD
MAT-00866,3,1000,315.53,317.66,1,USD
MAT-00866,4,1000,400.42,388.12,1,USD
MAT-00866,5,1000,342.35,333.5,1,USD
MAT-00867,1,1000,11.82,11.96,1,USD
MAT-00867,2,1000,459.98,444.07,1,USD
MAT-00867,3,1000,203.54,195.79,1,USD
MAT-00867,4,1000,421.31,402.75,1,USD
MAT-00867,5,1000,441.23,437.58,1,USD
MAT-00868,1,1000,198.25,190.96,1,USD
MAT-00868,2,1000,58.49,57.45,1,USD
MAT-00868,3,1000,451.43,461.92,1,USD
MAT-00868,4,1000,345.35,342.12,1,USD
MAT-00868,5,1000,146.11,146.1,1,USD
MAT-00869,1,1000,464.13,484.88,1,USD
MAT-00869,2,1000,168.01,172.24,1,USD
MAT-00869,3,1000,185.65,185.53,1,USD
MAT-00869,4,1000,58.94,61.69,1,USD
MAT-00869,5,1000,134.84,133.91,1,USD
MAT-00870,1,1000,12.8,12.23,1,USD
MAT-00870,2,1000,266.65,262.32,1,USD
MAT-00870,3,1000,395.58,392.21,1,USD
MAT-00870,4,1000,270.17,260.25,1,USD
MAT-00870,5,1000,344.81,339.89,1,USD
MAT-00871,1,1000,213.21,210.07,1,USD
MAT-00871,2,1000,169.3,163.44,1,USD
MAT-00871,3,1000,446.97,463.13,1,USD
MAT-00871,4,1000,137.41,141.12,1,USD
MAT-00871,5,1000,298.48,297.65,1,USD
MAT-00872,1,1000,155.09,149.56,1,USD
MAT-00872,2,1000,425.53,412.84,1,USD
MAT-00872,3,1000,269.35,280.45,1,USD
MAT-00872,4,1000,499.07,474.96,1,USD
MAT-00872,5,1000,390.01,403.13,1,USD
MAT-00873,1,1000,412.09,427.22,1,USD
MAT-00873,2,1000,367.79,366.05,1,USD
MAT-00873,3,1000,479.58,475.18,1,USD
MAT-00873,4,1000,32.34,32.74,1,USD
MAT-00873,5,1000,406.85,397.4,1,USD
MAT-00874,1,1000,458.99,459.57,1,USD
MAT-00874,2,1000,211.49,204.58,1,USD
MAT-00874,3,1000,400.68,393.98,1,USD
MAT-00874,4,1000,33.77,34.15,1,USD
MAT-00874,5,1000,271.99,259.22,1,USD
MAT-00875,1,1000,308.27,319.76,1,USD
MAT-00875,2,1000,375.89,365.09,1,USD
MAT-00875,3,1000,337.31,320.85,1,USD
MAT-00875,4,1000,387.38,392.72,1,USD
MAT-00875,5,1000,413.6,412.59,1,USD
MAT-00876,1,1000,247.55,256.08,1,USD
MAT-00876,2,1000,412.42,415.55,1,USD
MAT-00876,3,1000,248.62,257.09,1,USD
MAT-00876,4,1000,174.95,168.88,1,USD
MAT-00876,5,1000,141.68,137.57,1,USD
MAT-00877,1,1000,200.73,196.12,1,USD
MAT-00877,2,1000,16.46,16.16,1,USD
